timestamp,sender_name,sender_phone,receiver_name,receiver_phone,amount_kes,transaction_id,location,flagged
2026-02-09 02:46:18,Mutua Kipchoge,0791817111,MULE_3,0795924001,100000,TXN7262187,Kayole Nairobi,YES
2026-03-10 00:15:39,Kimani Onyango,0791817111,MULE_1,0720337805,30000,TXN4200901,Eldoret Town,YES
2026-02-26 02:00:32,Kimani Otieno,0792581513,MULE_3,0795924001,75000,TXN5640625,Kasarani Nairobi,YES
2026-03-27 00:55:51,Ochieng Kiprotich,0710339023,MULE_3,0795924001,100000,TXN3775187,Kasarani Nairobi,YES
2026-03-19 02:04:58,Kamau Gitau,0795352652,MULE_3,0720337805,100000,TXN8092607,Malindi,YES
2026-01-13 03:19:07,Kipchoge Njoroge,0792581513,MULE_2,0795924001,75000,TXN1577399,Nakuru Town,YES
2026-02-22 00:41:53,Nafula Kiprotich,0740175165,MULE_2,0799852901,100000,TXN5101788,Kakamega,YES
2026-01-23 23:03:38,Wanjiku Macharia,0791817111,MULE_2,0795924001,100000,TXN9654781,Malindi,YES
2026-01-10 23:57:19,Gitau Kamau,0722529336,MULE_1,0799852901,50000,TXN9800590,Thika Town,YES
2026-02-28 04:04:18,Mutua Waweru,0792581513,MULE_1,0795924001,100000,TXN4576075,Nyeri Town,YES
2026-03-08 02:12:32,Wairimu Macharia,0710339023,MULE_1,0799852901,30000,TXN1636504,Eldoret Town,YES
2026-03-01 00:07:58,Nafula Wekesa,0799653669,MULE_2,0799852901,75000,TXN3518265,Eldoret Town,YES
2026-03-02 03:43:23,Nyambura Onyango,0799653669,MULE_1,0799852901,45000,TXN1358599,Kakamega,YES
2026-03-11 00:05:12,Wambui Maina,0795352652,MULE_3,0795924001,100000,TXN4666709,Machakos,YES
2026-02-12 02:14:18,Akinyi Gitau,0794270999,MULE_3,0799852901,30000,TXN8145414,Machakos,YES
2026-03-08 03:18:17,Kamau Otieno,0710339023,MULE_2,0720337805,75000,TXN3902008,Thika Town,YES
2026-03-14 00:14:46,Mwangi Otieno,0710339023,MULE_2,0795924001,100000,TXN6999118,Thika Town,YES
2026-01-18 23:59:43,Otieno Kiprotich,0725508549,MULE_3,0795924001,50000,TXN1939854,Kitale,YES
2026-03-24 04:13:49,Nafula Kariuki,0722529336,MULE_3,0720337805,50000,TXN4662685,Mombasa CBD,YES
2026-01-21 02:06:34,Gitau Kariuki,0740175165,MULE_2,0799852901,75000,TXN5980936,Westlands Nairobi,YES
2026-01-16 23:14:45,Gitau Kamau,0710751956,MULE_3,0799852901,100000,TXN6990094,Meru Town,YES
2026-03-15 03:45:27,Njeri Mwangi,0740175165,MULE_2,0795924001,75000,TXN3153325,Machakos,YES
2026-02-25 04:14:52,Njeri Rotich,0710339023,MULE_1,0799852901,75000,TXN2937848,Kasarani Nairobi,YES
2026-01-09 01:56:17,Chebet Kariuki,0792581513,MULE_2,0720337805,75000,TXN3028532,Kasarani Nairobi,YES
2026-01-09 02:40:59,Ochieng Macharia,0710751956,MULE_2,0799852901,30000,TXN1240805,Kisumu CBD,YES
2026-01-02 00:25:57,Kamau Rotich,0722529336,MULE_1,0799852901,75000,TXN5993656,Machakos,YES
2026-02-04 04:10:03,Moraa Rotich,0799653669,MULE_1,0795924001,30000,TXN7819228,Eldoret Town,YES
2026-01-21 23:55:25,Adhiambo Onyango,0725508549,MULE_1,0799852901,30000,TXN6642924,Kitale,YES
2026-01-04 03:53:50,Njeri Onyango,0740175165,MULE_1,0795924001,45000,TXN3331399,Mombasa CBD,YES
2026-01-13 03:06:16,Wanjiku Mwangi,0795352652,MULE_1,0799852901,30000,TXN3733327,Thika Town,YES
2026-03-04 01:10:31,Nafula Macharia,0725508549,MULE_3,0795924001,100000,TXN2783576,Meru Town,YES
2026-03-23 01:26:35,Njeri Otieno,0710339023,MULE_3,0799852901,50000,TXN4574101,Kayole Nairobi,YES
2026-01-15 00:17:08,Mutua Njoroge,0740175165,MULE_2,0720337805,30000,TXN5126834,Nakuru Town,YES
2026-03-25 04:15:22,Otieno Maina,0794270999,MULE_2,0799852901,50000,TXN2656696,Mombasa CBD,YES
2026-01-06 01:31:28,Kipchoge Wekesa,0725508549,MULE_3,0799852901,50000,TXN1850315,Eldoret Town,YES
2026-03-21 01:29:32,Kimani Kariuki,0722529336,MULE_2,0799852901,100000,TXN4471391,Mombasa CBD,YES
2026-03-16 03:45:29,Nafula Kimani,0740175165,MULE_1,0720337805,50000,TXN3272685,Kibera Nairobi,YES
2026-01-05 02:34:46,Chebet Otieno,0791817111,MULE_1,0799852901,75000,TXN3330537,Machakos,YES
2026-02-11 00:45:36,Wambui Kiprotich,0725508549,MULE_2,0720337805,45000,TXN4748319,Kayole Nairobi,YES
2026-01-04 00:56:39,Moraa Mutua,0795352652,MULE_2,0795924001,45000,TXN6125586,Nakuru Town,YES
2026-03-04 03:29:12,Otieno Juma,0792581513,MULE_1,0720337805,100000,TXN9352512,Kisumu CBD,YES
2026-03-03 01:53:26,Kamau Wekesa,0795352652,MULE_1,0799852901,45000,TXN4087072,Eldoret Town,YES
2026-02-02 02:23:39,Mutua Mugo,0725508549,MULE_2,0720337805,45000,TXN2878037,Kibera Nairobi,YES
2026-01-04 04:54:35,Gitau Ochieng,0792581513,MULE_2,0795924001,30000,TXN9736921,Machakos,YES
2026-02-19 04:21:56,Kipchoge Mwangi,0799653669,MULE_2,0720337805,50000,TXN6627042,Machakos,YES
2026-01-01 04:30:47,Akinyi Gathoni,0722529336,MULE_1,0795924001,30000,TXN8522632,Kibera Nairobi,YES
2026-03-03 00:15:32,Nyambura Kariuki,0710339023,MULE_2,0795924001,75000,TXN4822989,Meru Town,YES
2026-02-13 00:13:51,Kamau Macharia,0722529336,MULE_3,0795924001,100000,TXN1562311,Mombasa CBD,YES
2026-03-20 02:32:00,Omondi Maina,0740175165,MULE_3,0720337805,100000,TXN8903073,Nakuru Town,YES
2026-01-01 01:20:27,Nafula Rotich,0799653669,MULE_2,0795924001,30000,TXN7817667,Kisumu CBD,YES
2026-03-16 01:08:01,Nyambura Mwangi,0722529336,MULE_1,0795924001,45000,TXN6390932,Kisumu CBD,YES
2026-02-20 04:21:36,Kariuki Njoroge,0795352652,MULE_2,0795924001,30000,TXN3264987,Eldoret Town,YES
2026-02-02 02:42:54,Wairimu Maina,0792581513,MULE_3,0795924001,30000,TXN5930748,Eldoret Town,YES
2026-03-12 01:31:56,Wambui Kimani,0722529336,MULE_3,0799852901,45000,TXN4480881,Kitale,YES
2026-02-19 01:30:55,Wambui Mugo,0740175165,MULE_2,0799852901,75000,TXN4896120,Nyeri Town,YES
2026-02-24 23:30:16,Nyambura Rotich,0740175165,MULE_3,0720337805,100000,TXN7314344,Kasarani Nairobi,YES
2026-03-26 03:12:40,Kipchoge Otieno,0795352652,MULE_3,0799852901,45000,TXN4878365,Meru Town,YES
2026-03-08 01:19:54,Wambui Mwangi,0722529336,MULE_3,0720337805,50000,TXN7745926,Kakamega,YES
2026-02-28 01:10:32,Kariuki Kamau,0799653669,MULE_1,0799852901,45000,TXN4078200,Nakuru Town,YES
2026-01-04 23:50:41,Chebet Gitau,0725508549,MULE_1,0720337805,75000,TXN8685908,Eldoret Town,YES
2026-02-04 01:16:09,Adhiambo Gitau,0795352652,MULE_2,0799852901,45000,TXN6290384,Malindi,YES
2026-02-26 23:38:33,Wanjiku Onyango,0799653669,MULE_3,0799852901,45000,TXN6070228,Kayole Nairobi,YES
2026-03-17 04:59:42,Mwangi Kamau,0794270999,MULE_1,0720337805,30000,TXN4580970,Kitale,YES
2026-03-02 04:55:42,Wairimu Kamau,0794270999,MULE_2,0799852901,50000,TXN3934402,Malindi,YES
2026-03-09 02:21:24,Otieno Gathoni,0725508549,MULE_2,0799852901,50000,TXN7169350,Kitale,YES
2026-03-24 04:22:16,Wairimu Gitau,0791817111,MULE_2,0795924001,100000,TXN9105119,Meru Town,YES
2026-03-27 23:36:57,Otieno Ochieng,0794270999,MULE_3,0799852901,50000,TXN5393223,Mombasa CBD,YES
2026-01-10 02:16:52,Kipchoge Kipchoge,0710339023,MULE_2,0795924001,75000,TXN9042423,Kitale,YES
2026-02-12 02:40:23,Gitau Onyango,0794270999,MULE_3,0720337805,50000,TXN7040769,Kisumu CBD,YES
2026-03-21 00:37:00,Otieno Kimani,0799653669,MULE_3,0720337805,50000,TXN1702645,Kayole Nairobi,YES
2026-03-22 00:31:44,Wambui Kimani,0740175165,MULE_3,0795924001,75000,TXN8352975,Kayole Nairobi,YES
2026-03-23 03:35:37,Kimani Gitau,0725508549,MULE_3,0720337805,30000,TXN6873931,Kayole Nairobi,YES
2026-01-24 01:25:03,Wairimu Otieno,0791817111,MULE_2,0720337805,45000,TXN2890646,Kisumu CBD,YES
2026-03-12 23:38:35,Mutua Mwangi,0795352652,MULE_2,0799852901,100000,TXN8120616,Westlands Nairobi,YES
2026-02-04 04:11:15,Nafula Waweru,0722529336,MULE_2,0720337805,45000,TXN6409970,Meru Town,YES
2026-01-01 03:44:48,Otieno Kipchoge,0799653669,MULE_3,0799852901,100000,TXN4259487,Kisumu CBD,YES
2026-02-06 01:37:39,Kipchoge Kariuki,0725508549,MULE_3,0720337805,75000,TXN1980784,Kisumu CBD,YES
2026-01-17 23:04:15,Mwangi Maina,0725508549,MULE_2,0720337805,45000,TXN5598103,Westlands Nairobi,YES
2026-03-17 01:24:38,Otieno Rotich,0795352652,MULE_1,0795924001,100000,TXN7571301,Nakuru Town,YES
2026-02-25 03:23:16,Kimani Wekesa,0740175165,MULE_1,0799852901,45000,TXN6821424,Kasarani Nairobi,YES
2026-03-06 01:32:14,Chebet Mutua,0740175165,MULE_3,0799852901,75000,TXN5721715,Eldoret Town,YES
2026-02-18 23:26:43,Mutua Otieno,0795352652,MULE_1,0795924001,100000,TXN7104086,Kayole Nairobi,YES
2026-01-03 23:38:35,Gitau Onyango,0710751956,MULE_2,0799852901,45000,TXN7656778,Mombasa CBD,YES
2026-02-22 23:31:27,Mutua Wekesa,0740175165,MULE_3,0720337805,50000,TXN5464024,Malindi,YES
2026-01-23 23:23:35,Mutua Kiprotich,0799653669,MULE_3,0795924001,45000,TXN1356242,Kayole Nairobi,YES
2026-02-03 04:37:07,Kimani Ochieng,0791817111,MULE_2,0795924001,45000,TXN3976161,Nakuru Town,YES
2026-03-15 00:16:03,Otieno Gathoni,0792581513,MULE_3,0795924001,45000,TXN2276228,Kibera Nairobi,YES
2026-03-28 23:24:51,Moraa Onyango,0722529336,MULE_3,0720337805,75000,TXN4522811,Machakos,YES
2026-02-21 23:54:40,Mwangi Macharia,0794270999,MULE_2,0799852901,75000,TXN8933133,Thika Town,YES
2026-01-28 00:13:19,Kimani Rotich,0795352652,MULE_3,0720337805,45000,TXN2923719,Mombasa CBD,YES
2026-02-27 23:20:42,Kamau Macharia,0710339023,MULE_1,0720337805,45000,TXN6793085,Kisumu CBD,YES
2026-03-08 03:50:13,Wanjiku Ochieng,0710339023,MULE_1,0720337805,100000,TXN8560153,Kakamega,YES
2026-02-15 04:48:13,Wambui Kiprotich,0710751956,MULE_2,0795924001,75000,TXN7869285,Kisumu CBD,YES
2026-03-18 00:04:49,Akinyi Waweru,0791817111,MULE_3,0795924001,30000,TXN8813838,Machakos,YES
2026-03-16 01:03:22,Mutua Maina,0722529336,MULE_1,0720337805,75000,TXN5828334,Thika Town,YES
2026-02-19 04:59:22,Moraa Gitau,0794270999,MULE_2,0795924001,50000,TXN2591747,Mombasa CBD,YES
2026-01-09 23:17:50,Mwangi Maina,0792581513,MULE_3,0720337805,50000,TXN9926186,Nakuru Town,YES
2026-03-08 00:24:47,Nyambura Gitau,0794270999,MULE_3,0720337805,75000,TXN2679111,Nakuru Town,YES
2026-01-19 00:56:19,Mutua Mutua,0725508549,MULE_3,0795924001,50000,TXN6921585,Kibera Nairobi,YES
2026-01-12 04:33:03,Wairimu Gitau,0795352652,MULE_1,0795924001,75000,TXN3303144,Eldoret Town,YES
2026-03-21 02:53:22,Wambui Otieno,0794270999,MULE_3,0720337805,50000,TXN3837718,Malindi,YES
2026-02-01 04:49:01,Mutua Wekesa,0710751956,MULE_2,0720337805,50000,TXN7070791,Kakamega,YES
2026-03-11 02:37:09,Akinyi Rotich,0710339023,MULE_2,0795924001,30000,TXN3054938,Kayole Nairobi,YES
2026-01-15 03:53:51,Adhiambo Kipchoge,0791817111,MULE_2,0720337805,45000,TXN6530246,Thika Town,YES
2026-02-18 02:49:56,Mwangi Kamau,0794270999,MULE_3,0720337805,50000,TXN6125697,Machakos,YES
2026-03-07 00:53:23,Mutua Onyango,0740175165,MULE_1,0795924001,100000,TXN3165006,Westlands Nairobi,YES
2026-02-15 02:49:08,Otieno Mwangi,0791817111,MULE_3,0720337805,45000,TXN3299618,Malindi,YES
2026-02-15 23:10:43,Chebet Kariuki,0722529336,MULE_2,0720337805,45000,TXN8071053,Machakos,YES
2026-02-23 03:01:23,Chebet Macharia,0799653669,MULE_2,0795924001,50000,TXN8032520,Thika Town,YES
2026-03-06 03:19:47,Gitau Kipchoge,0794270999,MULE_3,0795924001,100000,TXN2306643,Thika Town,YES
2026-02-20 00:27:05,Kipchoge Njoroge,0710751956,MULE_1,0799852901,75000,TXN1758949,Machakos,YES
2026-01-17 03:11:40,Kipchoge Mwangi,0722529336,MULE_1,0720337805,45000,TXN7637513,Meru Town,YES
2026-01-01 23:48:02,Wairimu Rotich,0710339023,MULE_3,0795924001,75000,TXN2465137,Mombasa CBD,YES
2026-02-26 00:49:12,Njeri Kariuki,0710751956,MULE_1,0795924001,50000,TXN3031700,Eldoret Town,YES
2026-02-27 00:58:26,Njeri Njoroge,0794270999,MULE_2,0720337805,100000,TXN2121218,Kitale,YES
2026-01-28 03:12:06,MULE,0720337805,MASTER_ACCOUNT,0768522631,100000,TXN9203693,Unknown,YES
2026-01-11 23:37:08,MULE,0720337805,MASTER_ACCOUNT,0768522631,200000,TXN9228135,Unknown,YES
2026-03-16 04:50:02,MULE,0720337805,MASTER_ACCOUNT,0768522631,200000,TXN4689631,Unknown,YES
2026-01-03 23:26:29,MULE,0720337805,MASTER_ACCOUNT,0768522631,100000,TXN3216961,Unknown,YES
2026-02-18 00:54:17,MULE,0720337805,MASTER_ACCOUNT,0768522631,100000,TXN6688854,Unknown,YES
2026-01-15 00:01:05,MULE,0720337805,MASTER_ACCOUNT,0768522631,150000,TXN1350976,Unknown,YES
2026-02-24 01:37:21,MULE,0720337805,MASTER_ACCOUNT,0768522631,200000,TXN7613402,Unknown,YES
2026-01-17 03:30:04,MULE,0720337805,MASTER_ACCOUNT,0768522631,150000,TXN8789084,Unknown,YES
2026-02-18 04:57:00,MULE,0720337805,MASTER_ACCOUNT,0768522631,150000,TXN5875286,Unknown,YES
2026-03-24 23:14:42,MULE,0720337805,MASTER_ACCOUNT,0768522631,150000,TXN5583177,Unknown,YES
2026-03-24 00:17:43,MULE,0799852901,MASTER_ACCOUNT,0768522631,150000,TXN8770779,Unknown,YES
2026-03-12 00:54:53,MULE,0799852901,MASTER_ACCOUNT,0768522631,100000,TXN8307783,Unknown,YES
2026-01-02 02:34:48,MULE,0799852901,MASTER_ACCOUNT,0768522631,150000,TXN8482547,Unknown,YES
2026-01-21 04:14:11,MULE,0799852901,MASTER_ACCOUNT,0768522631,200000,TXN3906807,Unknown,YES
2026-03-14 23:17:40,MULE,0799852901,MASTER_ACCOUNT,0768522631,200000,TXN3296651,Unknown,YES
2026-02-19 23:09:01,MULE,0799852901,MASTER_ACCOUNT,0768522631,200000,TXN6078839,Unknown,YES
2026-02-16 01:17:34,MULE,0799852901,MASTER_ACCOUNT,0768522631,100000,TXN7563286,Unknown,YES
2026-01-23 03:57:32,MULE,0799852901,MASTER_ACCOUNT,0768522631,100000,TXN3321932,Unknown,YES
2026-02-18 02:29:40,MULE,0799852901,MASTER_ACCOUNT,0768522631,200000,TXN1353608,Unknown,YES
2026-01-10 23:18:07,MULE,0799852901,MASTER_ACCOUNT,0768522631,150000,TXN2039478,Unknown,YES
2026-02-21 03:17:21,MULE,0795924001,MASTER_ACCOUNT,0768522631,200000,TXN7051757,Unknown,YES
2026-01-11 03:55:26,MULE,0795924001,MASTER_ACCOUNT,0768522631,200000,TXN2851447,Unknown,YES
2026-01-23 00:11:24,MULE,0795924001,MASTER_ACCOUNT,0768522631,100000,TXN8444562,Unknown,YES
2026-01-12 04:52:15,MULE,0795924001,MASTER_ACCOUNT,0768522631,100000,TXN2878353,Unknown,YES
2026-03-25 02:57:02,MULE,0795924001,MASTER_ACCOUNT,0768522631,200000,TXN3731628,Unknown,YES
2026-02-14 04:37:02,MULE,0795924001,MASTER_ACCOUNT,0768522631,150000,TXN2161472,Unknown,YES
2026-01-16 01:58:01,MULE,0795924001,MASTER_ACCOUNT,0768522631,100000,TXN7013771,Unknown,YES
2026-01-11 02:19:58,MULE,0795924001,MASTER_ACCOUNT,0768522631,200000,TXN5304868,Unknown,YES
2026-03-07 01:21:43,MULE,0795924001,MASTER_ACCOUNT,0768522631,100000,TXN1858085,Unknown,YES
2026-03-05 00:36:43,MULE,0795924001,MASTER_ACCOUNT,0768522631,100000,TXN4378074,Unknown,YES
